transaction_id,customer_id,amount,currency,timestamp,status
a40346fd-9420-4c60-86f7-32256de77c7c,14c444f2-e2e5-49b9-b5f1-447793a7ab6b,3636.96,USD,2025-02-12 11:49:57,FAILED
7506e0e7-7372-4337-99bc-4c1cf63cebab,6e2e4ee0-8153-4277-ad07-73d745ba64e4,3930.57,USD,2025-03-25 16:01:21,COMPLETED
25468184-8313-4326-930b-a1f38bcdf4f7,00ce01c0-5dcd-407b-80c0-11af6b86b627,823.91,USD,2025-03-30 10:45:18,PENDING
3db63d51-6436-407c-9525-e07744920623,9447c19e-2bc4-438f-8c6e-45f0e0704b0b,4047.82,USD,2025-01-12 05:43:32,COMPLETED
656ba254-ab27-417a-be85-9f7647c8f956,564462c7-7b71-473c-bc22-5a9ceb3731f5,3732.88,USD,2025-03-08 21:56:55,PENDING
5055041b-500d-4e31-84d6-eb520b12c114,601e26f5-e6a7-4dad-bf4e-9f3004c1e716,1969.37,USD,2025-01-07 20:51:14,PENDING
26c307cd-4cc2-4c8f-97c8-196b52f743f3,b5583c9e-0983-4531-bc9f-3d81621c72ae,35.09,USD,2025-02-11 11:26:00,COMPLETED
be4d75d6-97c4-40cb-9d6e-cca753c4e285,c5a008af-64bb-409c-8c57-ae3c4941bf04,1991.82,USD,2025-01-30 15:17:07,COMPLETED
7b228d4e-06da-49f1-b472-79c38e8ef2b6,4532a3c7-999b-4d77-bbe4-315c8fa9629b,4858.8,USD,2025-03-27 01:25:36,COMPLETED
248678d0-2db4-43df-98f2-58aa573dad19,dd6fc48d-1fe6-4f90-96ce-b7e4c66306f5,4113.12,USD,2025-04-04 05:25:40,PENDING
1ee6e859-47fe-4fe4-9441-768adc3526e3,b44aa282-e161-4ee7-afd6-2ed96462ea0b,2882.51,USD,2025-01-16 14:05:10,PENDING
b799e69d-14b5-499e-8159-4167e93a255e,46fec816-274a-418f-b759-9884436836fe,1340.22,USD,2025-01-29 10:30:07,COMPLETED
592692c2-df37-46d3-980f-704fb4c26ddd,94478c7b-8725-46a1-971f-9d22bae6e279,1485.05,USD,2025-02-10 03:30:11,PENDING
eb83ac5c-d680-4771-be82-8331273e65ea,52c77169-5385-45a5-9b3f-037e677983b1,2663.44,USD,2025-01-14 01:41:02,FAILED
ffe6aca5-9709-4c99-8c9e-188fff62ec2d,99929db6-5439-47d7-8dbf-cd7ebbd25d4c,3253.23,USD,2025-01-18 11:09:48,PENDING
c5eafe2c-3e60-4e68-bdce-e2dc75ac4785,3ced9c0c-a176-4e2e-83a6-ab6157cc4ac8,2957.04,USD,2025-01-28 18:39:33,COMPLETED
34ba9346-6144-4d6d-afbf-f769622703e1,7c805931-4aea-45fc-ad83-7d630f4d7ef2,3281.78,USD,2025-02-25 11:04:04,FAILED
e9d3041d-26e9-4a1b-8f17-8a5a7768bdc8,7c805931-4aea-45fc-ad83-7d630f4d7ef2,3122.96,USD,2025-04-04 19:19:36,FAILED
5a6692cc-c872-4747-9472-dc0a48294204,a9449f8e-f5d6-4038-a07d-c5a3830be744,2866.75,USD,2025-02-23 10:16:55,COMPLETED
0514b3a5-b9d5-4f98-949c-9df34acad1ec,92b12ecf-622f-4932-93c0-1327ae2888ea,3437.91,USD,2025-03-02 14:48:17,COMPLETED
74969ec3-613a-42a0-979f-d2bb6d043fa8,26bed4f7-2dde-4f83-b54f-78aa754cc158,919.33,USD,2025-01-06 22:11:08,COMPLETED
ca88dc4f-3f57-4abe-ab38-86337204dd9a,3f35ba0d-7551-4d68-8061-a72a65b3b824,3698.22,USD,2025-03-06 23:56:44,COMPLETED
7af09436-bb08-4c16-b761-99cf2bf495b6,72308e21-2d30-4f0b-8cde-3b71d5e02dde,2220.12,USD,2025-03-23 20:47:53,PENDING
eacb2c94-2fc4-4c54-8a49-380d4f6df9d5,faac6e61-9e3a-4c6c-8a09-505d6543c8a0,4154.42,USD,2025-01-03 15:54:40,PENDING
6106836e-da53-44ed-9aad-52842efedafe,543e29db-ac48-41d0-9cc2-e273d5f0c535,1871.12,USD,2025-03-12 17:39:30,COMPLETED
8485210f-adab-4287-9cd6-edc3671d6a75,7ce58b5a-f92c-402c-bac1-95275bd0dda6,2088.91,USD,2025-03-11 14:03:44,FAILED
083a8e0b-0ebc-48c4-bc2e-fcec640f8a7a,8ade34ab-1f27-4395-bf7f-9a8675696816,433.85,USD,2025-04-12 08:44:13,PENDING
cc02a8be-7450-4418-9973-45cdea21820b,7a6f2aa4-1c83-4981-8eaa-510b5b16ba95,2000.15,USD,2025-01-22 04:56:21,FAILED
a92917cd-2cfb-4f13-bbdd-60d5daedff43,180bd62b-2a5c-4b9e-85a0-9113021ebfd1,1821.79,USD,2025-02-08 05:29:40,PENDING
ca019dad-d716-4085-bc26-d56613a521d8,070a41f7-4dda-40de-9115-fba1d3b68da1,2243.74,USD,2025-02-02 17:53:22,PENDING
ab0adb9a-9e33-444e-8681-de9c0b8384cc,254c02aa-5290-413b-9f09-24e576303418,2115.25,USD,2025-01-10 06:05:10,FAILED
177d3115-56fb-464e-84d6-53c891b75e82,60d66adb-a1e6-480a-8f1f-387b0116723a,2034.71,USD,2025-03-26 10:57:48,PENDING
98697033-7563-4f69-98f2-d3578382d5f2,52c77169-5385-45a5-9b3f-037e677983b1,2739.24,USD,2025-03-03 11:13:21,COMPLETED
b6db1b7e-90e8-42f9-827c-6a5a560b9a0a,83d85ac9-fc22-4f43-8429-ae911efe2914,1667.19,USD,2025-02-05 14:17:16,PENDING
7946bc1e-ceb0-40f5-a856-8cb41c30751f,4c2ae007-4c2c-4201-94ff-1ef438381218,2607.91,USD,2025-02-21 06:54:43,FAILED
3062ebfa-81da-4a6b-9ad9-d2aa3c1fcec7,14f1d991-25b3-4a6f-a6f1-1826fcf974e0,3760.37,USD,2025-03-08 01:06:57,PENDING
bb0059cc-f8b3-40c8-aba7-698f3630cc75,9098422f-caeb-466d-9b95-89a2ec869a70,4760.63,USD,2025-03-09 14:26:56,PENDING
c1adcd3a-ea92-4589-ba11-f529709aa809,0ad25ec0-eb88-48f6-bd38-371bcab4994c,756.08,USD,2025-03-01 12:35:32,FAILED
e9aa59fd-924b-48b6-8c15-dcdf39987909,013b0f34-e1dd-4d6e-a2ff-842fecd92629,1029.55,USD,2025-03-04 22:22:52,COMPLETED
37feba41-70fc-4ab3-a384-e05be916be16,ee9a6fa5-ca27-427b-b856-be84a2b85d7f,4195.98,USD,2025-03-23 10:41:15,FAILED
8916083e-24a8-4b80-9328-f010e37ca903,112b133f-9518-4f25-bde9-d4358fca33be,1538.99,USD,2025-03-06 14:47:21,PENDING
7b7e2a72-e475-41b2-8adf-d5acb89b2afe,2586b6c8-a967-4ba4-9bf3-9113ac37272b,4884.5,USD,2025-01-24 09:41:01,COMPLETED
802a51ad-61f1-4151-8d7c-2d69ad87e6c0,94e2316e-5ddc-4781-a158-2728d94d9e42,3035.28,USD,2025-03-31 22:14:55,COMPLETED
d706891f-61ec-4cf3-a166-c1119cb76ee9,bc6a3ea7-cc7b-4240-9da9-20e64d62c433,1270.78,USD,2025-03-09 19:17:21,FAILED
71bb9414-0983-428a-af8d-5320e073a3e3,564462c7-7b71-473c-bc22-5a9ceb3731f5,1046.22,USD,2025-03-21 12:10:20,PENDING
47b81cd6-685e-4f9d-82b6-bdc1ca11ffef,8078293d-63a9-43c2-bd8b-1fc39dbf026d,629.36,USD,2025-02-06 07:00:27,COMPLETED
0c4bb25e-2d09-415c-b587-1f1fed44c950,ee9a6fa5-ca27-427b-b856-be84a2b85d7f,842.44,USD,2025-03-18 17:43:08,FAILED
4f601236-5315-4a62-8c88-1b6e1e3709e0,ee9a6fa5-ca27-427b-b856-be84a2b85d7f,1967.44,USD,2025-03-22 23:47:22,COMPLETED
b612323e-1267-42ea-a8b9-eb4a04029795,543e29db-ac48-41d0-9cc2-e273d5f0c535,3076.08,USD,2025-03-17 19:15:04,FAILED
c75f2a84-17f5-4c68-95cd-0bcd43eeee06,07bd62df-7236-4563-a884-b218eea4b417,1700.01,USD,2025-01-04 05:01:52,COMPLETED
8fa604fb-094f-436a-a1ea-7bd729dd5d9d,c69dcada-864b-4fa0-9470-ffc9954a55ae,4543.51,USD,2025-02-26 04:33:27,FAILED
8b82d437-72dc-4762-81d6-ed4ba647c77d,0379a6c1-cc05-4ac6-a17d-fb800f46cefb,4498.2,USD,2025-01-11 04:31:04,PENDING
b90c66ba-e4a8-47a8-9d94-981e3700412d,3ced9c0c-a176-4e2e-83a6-ab6157cc4ac8,3871.2,USD,2025-02-02 21:51:05,PENDING
6bb2e36c-bb85-4610-8aba-115fde9379de,52076c94-10e7-4797-8fb2-503abdd61a8f,4105.24,USD,2025-03-05 20:55:50,COMPLETED
ca86abfe-6e8a-4d25-990b-fba1a8382926,14c444f2-e2e5-49b9-b5f1-447793a7ab6b,132.06,USD,2025-01-03 16:52:55,FAILED
61d93d0c-3898-4364-844e-757106b420ec,07bd62df-7236-4563-a884-b218eea4b417,4153.59,USD,2025-02-09 08:40:43,PENDING
5347d7c7-2a12-46fd-a3e0-e7bfec20c98b,0379a6c1-cc05-4ac6-a17d-fb800f46cefb,2356.77,USD,2025-01-08 02:01:03,FAILED
2668abdf-45f7-4a2a-a7cd-71e88693e63b,abe8e384-b39c-4970-9b3d-adfb8b3f34fc,1949.85,USD,2025-04-11 06:44:44,COMPLETED
9fa34de6-b314-4229-b780-efb346769f63,9447c19e-2bc4-438f-8c6e-45f0e0704b0b,4039.44,USD,2025-04-06 01:56:12,COMPLETED
0b760415-9684-4e6f-87b8-507cd720ee39,7849b262-7c9f-4f9a-a757-1aaf27d8dcf9,1225.62,USD,2025-01-31 12:36:48,COMPLETED
c432623e-c0ec-4bfa-ad79-3e5c033fda36,14cad10a-4eaf-4f21-b790-cfe736d7bb89,302.04,USD,2025-03-27 16:59:45,COMPLETED
245cec2b-fa36-4042-ab0e-85cea95938c9,9098422f-caeb-466d-9b95-89a2ec869a70,4559.91,USD,2025-03-26 03:44:35,COMPLETED
b8cb55a5-6ba4-4503-ba9c-9137bd161b49,94e2316e-5ddc-4781-a158-2728d94d9e42,2571.23,USD,2025-03-02 10:37:49,FAILED
64ed3052-6d26-485c-8d40-fe7d3c32fed3,180bd62b-2a5c-4b9e-85a0-9113021ebfd1,2471.25,USD,2025-01-14 06:23:21,FAILED
6f4beb0c-bdfe-4056-8c2b-e0ba83fcc772,46fec816-274a-418f-b759-9884436836fe,4686.47,USD,2025-01-10 20:13:37,FAILED
67e4161c-7738-44c3-bfab-8954facb262b,e0aec7cc-2499-4f68-8a69-ced56a8337f0,428.64,USD,2025-01-20 10:04:26,COMPLETED
6267788d-73b7-45e1-8947-f36c223dd339,71383faf-09bf-41ef-a9c4-77485d2ede03,4422.64,USD,2025-02-18 22:04:32,COMPLETED
c52b8bc2-32aa-4a95-a601-54d61ef8141e,92b12ecf-622f-4932-93c0-1327ae2888ea,3056.03,USD,2025-03-29 20:11:08,FAILED
ffa98cbd-eb51-4703-9fbe-659ba2e15bbd,4a87c52f-98af-417c-9897-2ab1e787d4d2,536.93,USD,2025-03-06 22:47:13,COMPLETED
27f3490a-ba31-4407-95a3-8cfb36896f23,601e26f5-e6a7-4dad-bf4e-9f3004c1e716,3724.33,USD,2025-02-10 09:08:09,PENDING
20f76948-bcd5-4f19-bc83-c0e1c5d81452,9098422f-caeb-466d-9b95-89a2ec869a70,1332.51,USD,2025-01-20 15:25:46,FAILED
83e7bdf3-5cad-493e-860c-dd5e554ea0d6,4532a3c7-999b-4d77-bbe4-315c8fa9629b,1965.47,USD,2025-01-31 15:39:04,COMPLETED
ee2a6e26-ee48-4c86-a4fe-e2a0c9aadda8,7a7f80d3-2263-4b6a-9261-1c8894675171,3065.71,USD,2025-01-17 15:27:10,COMPLETED
99a3532f-37f1-4398-8dfe-9c45a0665fa2,bc732f33-d94e-4eca-a2ee-6b25fe1750af,619.16,USD,2025-03-25 08:24:20,PENDING
f0e691e1-8f2f-40c5-8f74-893b6f9afe2a,4c2ae007-4c2c-4201-94ff-1ef438381218,1558.86,USD,2025-03-06 15:58:30,FAILED
55e9bd60-c490-4b47-8670-f640aedc4ea2,56ea1c9e-ba91-40be-bc6a-f4e05f54da66,703.26,USD,2025-03-27 05:40:05,COMPLETED
a27902d9-9fe3-4199-883b-bab80db7e54e,413c9260-3e92-41e5-8948-6d2397cc94a4,816.24,USD,2025-04-11 13:46:11,FAILED
d5c4f274-c439-4cbc-8269-d94233b97e3d,c69dcada-864b-4fa0-9470-ffc9954a55ae,3713.28,USD,2025-01-05 11:13:19,FAILED
a5b370ed-93f3-4e78-9e56-7bbc63757cf2,51a2f309-96fe-4ece-9618-2f9c65175140,167.14,USD,2025-02-07 03:57:37,PENDING
e132ef50-c1f7-473d-9c4c-891cc11cf8cf,c63f9dbf-5644-49c7-b10d-964005897b24,3555.31,USD,2025-02-06 07:31:00,PENDING
5f4ddb4e-cca4-4887-a1b7-b1eea9e00f48,7e4f73e3-c347-4b48-ac73-ceefbabe0d3b,246.12,USD,2025-03-11 12:29:47,PENDING
c1ea7a08-cbdf-4a7e-a927-71cfdf5cb0fd,46fec816-274a-418f-b759-9884436836fe,4264.33,USD,2025-02-02 21:10:20,FAILED
3181fa6b-3afa-4e3d-abd9-65fd44bdddfb,07bd62df-7236-4563-a884-b218eea4b417,3763.21,USD,2025-04-03 16:12:04,COMPLETED
f1a2dec5-c224-4b2d-b1f9-2244dea5d47f,60dfdcf0-7da4-423d-ae7a-250744519ddd,2637.82,USD,2025-02-05 07:58:04,PENDING
b8c418d5-548e-43a4-81ed-cff4f980908c,94478c7b-8725-46a1-971f-9d22bae6e279,2145.01,USD,2025-02-03 00:03:21,FAILED
95a17209-dae2-4ca5-8bb2-c3e6804b7e19,8ade34ab-1f27-4395-bf7f-9a8675696816,2680.47,USD,2025-03-27 13:21:05,COMPLETED
ab85ffe7-6bca-4593-afa4-016b918566b7,60dfdcf0-7da4-423d-ae7a-250744519ddd,3949.49,USD,2025-01-04 22:27:18,PENDING
778db47d-ebc0-476c-abb8-8099e6168947,f6cf7b13-9e04-44d9-afca-a9e50c882591,3284.58,USD,2025-03-29 02:06:49,FAILED
cee8e9fb-c69d-423a-ab43-713f301b7874,543e29db-ac48-41d0-9cc2-e273d5f0c535,4125.93,USD,2025-02-22 16:30:28,PENDING
58f58163-8eb6-4cd5-a157-ee3a7d237533,401be876-558c-4163-8ff8-611b07f6f1f5,3878.19,USD,2025-03-10 17:32:48,FAILED
ce0464c6-d252-40a4-9030-bf3a8dcf271b,07bd62df-7236-4563-a884-b218eea4b417,1224.85,USD,2025-03-25 03:34:00,COMPLETED
c686008c-dd39-4f78-8ca0-a9493c5c7867,0c3727e3-461a-44ca-8c68-ec4a8e00ac1d,3180.77,USD,2025-04-05 06:13:53,PENDING
7beb482b-f695-4614-bf1a-5f862b1d0279,401be876-558c-4163-8ff8-611b07f6f1f5,3335.32,USD,2025-02-26 11:18:39,COMPLETED
c7cb8799-84fe-4fd5-a2eb-351eed21a9f2,abe8e384-b39c-4970-9b3d-adfb8b3f34fc,3843.15,USD,2025-01-01 03:17:34,FAILED
b9f6a8ae-e922-440d-9bf5-d46577e39272,fedadb3d-8a5f-4423-8d13-d4ab2a1b1e8b,4780.77,USD,2025-03-13 09:39:57,FAILED
eef36b17-2df2-4ed0-85e6-828e51d547a0,46fec816-274a-418f-b759-9884436836fe,1538.63,USD,2025-02-11 13:24:53,PENDING
003055e8-5028-4783-9119-209cc0def6f6,7c805931-4aea-45fc-ad83-7d630f4d7ef2,981.86,USD,2025-01-04 23:07:54,COMPLETED
7f5d29f4-80b0-481e-a601-3dfc51df1ab1,b9d82e83-138f-423a-9a62-5696a511c91b,3585.93,USD,2025-02-10 21:09:30,FAILED
0d272436-9930-4db5-9e7a-2e0007ec5d23,112b133f-9518-4f25-bde9-d4358fca33be,1100.71,USD,2025-01-09 03:41:30,COMPLETED
ab127230-07ae-4b8c-a212-0a57f5e9f5c4,8078293d-63a9-43c2-bd8b-1fc39dbf026d,1580.27,USD,2025-01-27 10:04:17,COMPLETED
26389624-831a-4ebf-8e84-5601f3f0c176,bc732f33-d94e-4eca-a2ee-6b25fe1750af,2644.89,USD,2025-02-07 20:29:20,FAILED
70fb9a66-7b0f-48f0-b902-2de789307ece,543e29db-ac48-41d0-9cc2-e273d5f0c535,4384.43,USD,2025-03-15 11:52:17,COMPLETED
88d57269-f39c-4817-bd93-944eef73d2db,467be8a6-a040-4911-b8cc-7c41d6d009b7,3349.59,USD,2025-01-22 09:52:06,COMPLETED
6684589c-d606-4c40-9b9b-00595b6920ae,d58dba0c-96f5-4825-97e7-756b2c37d141,1438.72,USD,2025-01-13 00:24:16,FAILED
292e0275-667c-4aef-98fe-a23e5fc19481,112b133f-9518-4f25-bde9-d4358fca33be,3981.36,USD,2025-03-23 22:44:21,FAILED
82c94fab-5c8b-465b-8ab8-2478cc3e6ae7,c63f9dbf-5644-49c7-b10d-964005897b24,3956.72,USD,2025-01-15 21:15:19,FAILED
032620a7-114e-4b1e-8ada-842f78b9f646,81b6d0e1-a2e8-4337-a4ae-0e355859675a,1839.96,USD,2025-04-07 16:36:10,FAILED
6a9d2dd8-6df0-4388-9348-180fd91320c2,a42f6960-8c47-453f-bdf5-fd26c6d64e92,4774.06,USD,2025-01-31 02:17:46,FAILED
1f6657ea-0489-4e1d-93da-b41300e0ce2c,94e2316e-5ddc-4781-a158-2728d94d9e42,729.01,USD,2025-02-15 21:50:34,PENDING
11dca9e3-a670-4db2-b0a0-e3a915279a73,8629dba7-b0fc-4694-a144-7dcca5935d58,2392.29,USD,2025-03-14 09:12:57,COMPLETED
47a002d5-21b4-4b86-b1f6-82a71df00403,abe8e384-b39c-4970-9b3d-adfb8b3f34fc,2509.35,USD,2025-02-01 09:26:37,FAILED
cb88d4ca-ff4d-46cf-9bf5-10f90839b7e8,bba3fb86-cca0-45fd-8839-e51383baa46d,4276.08,USD,2025-03-01 01:21:21,PENDING
24b2895a-5bb5-4ccf-91ce-c520a74c7c5b,35142e45-740e-4739-b358-a6445aaf003d,1323.33,USD,2025-02-20 09:21:35,PENDING
5d13f649-ff26-430a-b2b5-3280ae4d1eaa,87dc8b34-aca4-445a-82aa-7af0786f3914,4774.21,USD,2025-02-07 23:27:52,COMPLETED
9425ac58-c94f-4fec-a536-62e5cd9f2afa,7e8e60ac-6037-4d45-a0ea-53a986ee5c60,222.51,USD,2025-03-15 13:15:21,FAILED
b7493807-4ba4-469f-9932-de2f60556628,7a6f2aa4-1c83-4981-8eaa-510b5b16ba95,3119.89,USD,2025-03-21 08:32:42,FAILED
9f0d3625-b281-491c-80a4-f591d9eced7d,e0aec7cc-2499-4f68-8a69-ced56a8337f0,3138.38,USD,2025-03-30 04:34:58,FAILED
5d296e2f-7abb-430f-9777-f91ad440ad68,ea8cd506-e6ad-4f95-a85c-9cc116a97599,3143.13,USD,2025-01-07 22:21:24,FAILED
4003af66-9f48-46d2-90e2-434534ba95a0,564462c7-7b71-473c-bc22-5a9ceb3731f5,1700.0,USD,2025-01-03 10:49:13,COMPLETED
70c5251c-2b10-4de5-b6a6-7bbc5f22c63f,60dfdcf0-7da4-423d-ae7a-250744519ddd,1066.05,USD,2025-02-04 06:39:56,FAILED
b8f11670-1b86-48f0-96b6-19dc7ea8cf2c,e0aec7cc-2499-4f68-8a69-ced56a8337f0,4242.02,USD,2025-03-04 17:02:24,FAILED
cfa0393a-4b51-4d20-87ef-98e69791b152,e0aec7cc-2499-4f68-8a69-ced56a8337f0,80.89,USD,2025-01-20 03:27:15,PENDING
aa514e7b-984b-45cf-8186-c4cc8928f556,070a41f7-4dda-40de-9115-fba1d3b68da1,2184.48,USD,2025-03-12 18:25:19,FAILED
184fd7bb-3737-4b67-86e8-e8689f05c05f,401be876-558c-4163-8ff8-611b07f6f1f5,3676.4,USD,2025-01-03 02:26:49,PENDING
42452014-43aa-4b09-bf4c-995db02f415d,4d4f969e-b5dc-4573-b09a-146936e6d5a5,4966.79,USD,2025-01-16 09:06:43,FAILED
3c7aa4e3-c711-4b4d-b7fc-10adf1ecdc13,4532a3c7-999b-4d77-bbe4-315c8fa9629b,3537.65,USD,2025-01-31 00:35:38,PENDING
95e7c1c5-e33e-42da-ac02-e8a38a831ea2,4532a3c7-999b-4d77-bbe4-315c8fa9629b,4108.28,USD,2025-02-18 15:57:55,FAILED
0cd47e8f-591f-41b8-855b-567474d82fca,c5a008af-64bb-409c-8c57-ae3c4941bf04,4494.97,USD,2025-01-01 00:43:27,PENDING
de12d4bc-0f41-4e4a-bf58-7673f57d82f2,d657025d-49b8-47ea-a8b7-8c35c067097b,2675.39,USD,2025-04-14 01:49:33,FAILED
7b978bef-1038-4797-a934-808da18847a6,543e29db-ac48-41d0-9cc2-e273d5f0c535,2167.23,USD,2025-03-14 12:06:25,FAILED
e1ff5249-ce70-4705-bc38-431131f0fa10,7c805931-4aea-45fc-ad83-7d630f4d7ef2,151.71,USD,2025-03-19 14:33:11,PENDING
ea0249eb-d586-4e8c-8ae6-4f0b87cbc003,f6cf7b13-9e04-44d9-afca-a9e50c882591,4438.65,USD,2025-03-26 04:46:02,FAILED
050b72c8-ca19-4532-9b6c-98c9bde768f4,b9d82e83-138f-423a-9a62-5696a511c91b,3539.04,USD,2025-02-22 10:11:53,COMPLETED
6913dbbb-17be-4964-b706-e6d1bb4fc1e9,27e4f93b-0652-4545-9048-1f8bd53ba4af,1586.72,USD,2025-01-09 22:28:35,COMPLETED
82d0d290-1e89-4287-9eec-87ab833ab9a5,401be876-558c-4163-8ff8-611b07f6f1f5,1660.84,USD,2025-01-21 06:46:55,COMPLETED
b45b0030-1730-4cfb-8639-a71054f56702,4d4f969e-b5dc-4573-b09a-146936e6d5a5,862.28,USD,2025-01-03 05:01:01,FAILED
9027bb82-9470-4fd7-b382-eab9ec11b760,87dc8b34-aca4-445a-82aa-7af0786f3914,1825.68,USD,2025-01-26 12:53:18,COMPLETED
59cf636e-2e17-48cd-a8fd-e397ff4b31ee,87dc8b34-aca4-445a-82aa-7af0786f3914,2814.27,USD,2025-03-03 11:42:21,FAILED
45f487eb-9c36-4af3-a1f3-9c7e98bc5470,92b12ecf-622f-4932-93c0-1327ae2888ea,3529.33,USD,2025-03-12 06:19:29,COMPLETED
fdbde42f-2ff4-47aa-8e05-4bc868fb9269,87dc8b34-aca4-445a-82aa-7af0786f3914,324.33,USD,2025-03-19 13:34:12,COMPLETED
bcda723f-b9f8-428c-ade0-bcf67786f708,52c77169-5385-45a5-9b3f-037e677983b1,2766.84,USD,2025-02-22 06:00:10,COMPLETED
4e0e1d6a-4413-4ca3-885b-e0252fa7ec4a,17d9dd85-9e42-4291-a173-824cb692482a,4508.18,USD,2025-01-28 01:43:31,COMPLETED
5bbc83f9-e5c9-4691-a26d-e455d73d22df,c38323c2-6aeb-4ec3-b371-5cd0a86f454c,4846.33,USD,2025-01-29 11:39:25,FAILED
90a608c4-750a-46e9-a099-844503193ca1,9c2dc690-53f2-4755-9b79-0ab4c2d72891,2951.42,USD,2025-02-24 21:12:33,COMPLETED
da443d1a-a94d-4459-bbb0-de26e98279f2,96cffc42-7ff3-4ef4-8027-fa23e456aee4,4383.34,USD,2025-02-12 12:28:32,PENDING
179d7f0e-c1d4-46b7-b459-096f9aaf6b1b,b5583c9e-0983-4531-bc9f-3d81621c72ae,3807.94,USD,2025-03-24 11:10:23,PENDING
f99a3368-7d21-4696-b26e-1636b90d0c5f,c38323c2-6aeb-4ec3-b371-5cd0a86f454c,4617.98,USD,2025-01-27 13:48:09,PENDING
0b9390c4-56f1-4b9e-8f58-712e0baaecaf,7c805931-4aea-45fc-ad83-7d630f4d7ef2,3761.03,USD,2025-04-01 06:34:09,COMPLETED
0af0e1e2-a96d-407f-bd1e-8fb68119f2b5,c5a008af-64bb-409c-8c57-ae3c4941bf04,291.7,USD,2025-04-07 23:19:29,PENDING
5e3fe8cf-1813-431c-b0a1-5bc064b75ac2,35142e45-740e-4739-b358-a6445aaf003d,1407.39,USD,2025-02-11 02:50:53,FAILED
bf0b9214-816c-41b0-904d-eec48bfe3653,26bed4f7-2dde-4f83-b54f-78aa754cc158,356.79,USD,2025-02-17 13:17:26,FAILED
1470e7c2-2060-42d8-a2fe-f3fa54711637,467be8a6-a040-4911-b8cc-7c41d6d009b7,639.86,USD,2025-01-30 16:31:59,PENDING
b19372d5-a1f9-461d-95fc-7be9841370c6,52076c94-10e7-4797-8fb2-503abdd61a8f,4161.24,USD,2025-01-11 00:50:28,COMPLETED
7561dec4-b125-4323-887e-98fedb247ac9,d657025d-49b8-47ea-a8b7-8c35c067097b,1958.54,USD,2025-03-31 12:34:15,COMPLETED
